标题：资金股票
营业部名称：上海7
股东：素养鸣石量
资金余额：8624919.14 	 可取金额：8624413.46
冻结金额：505.68 	 股票市值：186079691.78
可用余额：8624413.46 	 总 资 产：194704610.92

------------------------------
证券代码	证券名称	股票余额	可用余额	冻结数量	盈亏	成本价	盈亏比例()	市价	市值	交易市场	股东帐户	汇率	成本价港币	买入成本价港币	买入在途数量	卖出在途数量	
600890	中房股份	700	700	0	16.190	6.867	0.335	6.890	4823.000	上海Ａ股	B883092788	1.000000	6.867	6.867	0	0	
600893	航发动力	1000	1000	0	-1495.260	25.045	-5.969	23.550	23550.000	上海Ａ股	B883092788	1.000000	25.045	25.045	0	0	
600901	江苏租赁	1100	1100	0	-130.000	5.498	-2.146	5.380	5918.000	上海Ａ股	B883092788	1.000000	5.498	5.491	0	0	
600909	华安证券	1100	1100	0	-320.270	7.421	-3.921	7.130	7843.000	上海Ａ股	B883092788	1.000000	7.421	7.389	0	0	
600917	重庆燃气	400	400	0	3.510	7.291	0.123	7.300	2920.000	上海Ａ股	B883092788	1.000000	7.291	7.291	0	0	
600933	爱柯迪	1200	1200	0	993.260	11.442	7.236	12.270	14724.000	上海Ａ股	B883092788	1.000000	11.442	12.542	0	0	
600966	博汇纸业	3700	3700	0	3548.500	8.431	11.375	9.390	34743.000	上海Ａ股	B883092788	1.000000	8.431	9.128	0	0	
600967	内蒙一机	1000	1000	0	-529.610	10.370	-5.111	9.840	9840.000	上海Ａ股	B883092788	1.000000	10.370	10.512	0	0	
600970	中材国际	100	100	0	18.910	5.641	3.350	5.830	583.000	上海Ａ股	B883092788	1.000000	5.641	5.641	0	0	
600984	建设机械	2003	2003	0	3726.820	15.909	11.698	17.770	35593.310	上海Ａ股	B883092788	1.000000	15.909	18.132	0	0	
600990	四创电子	100	100	0	-105.690	40.447	-2.613	39.390	3939.000	上海Ａ股	B883092788	1.000000	40.447	40.447	0	0	
600993	马应龙	700	700	0	-446.080	17.437	-3.653	16.800	11760.000	上海Ａ股	B883092788	1.000000	17.437	17.437	0	0	
600998	九州通	600	600	0	-4715.590	25.729	-30.545	17.870	10722.000	上海Ａ股	B883092788	1.000000	25.729	18.533	0	0	
601012	隆基股份	12400	12400	0	3224.930	31.640	0.822	31.900	395560.000	上海Ａ股	B883092788	1.000000	31.640	32.334	0	0	
601020	华钰矿业	200	200	0	22.730	7.686	1.483	7.800	1560.000	上海Ａ股	B883092788	1.000000	7.686	7.686	0	0	
601021	春秋航空	1000	1000	0	5158.670	34.121	15.120	39.280	39280.000	上海Ａ股	B883092788	1.000000	34.121	38.667	0	0	
601028	玉龙股份	1600	1600	0	3305.820	7.594	27.206	9.660	15456.000	上海Ａ股	B883092788	1.000000	7.594	9.372	0	0	
601038	一拖股份	4900	4900	0	7139.450	7.563	19.265	9.020	44198.000	上海Ａ股	B883092788	1.000000	7.563	9.202	0	0	
601066	中信建投	4400	4400	0	-5820.210	35.053	-3.774	33.730	148412.000	上海Ａ股	B883092788	1.000000	35.053	35.053	0	0	
601100	恒立液压	200	200	0	154.160	72.229	1.067	73.000	14600.000	上海Ａ股	B883092788	1.000000	72.229	72.192	0	0	
601108	财通证券	9100	9100	0	129.270	10.146	0.138	10.160	92456.000	上海Ａ股	B883092788	1.000000	10.146	10.230	0	0	
601111	中国国航	6400	6400	0	1494.320	7.057	3.302	7.290	46656.000	上海Ａ股	B883092788	1.000000	7.057	7.057	0	0	
601116	三江购物	200	200	0	431.890	12.431	17.368	14.590	2918.000	上海Ａ股	B883092788	1.000000	12.431	15.313	0	0	
601128	常熟银行	3100	3100	0	-4.060	7.701	-0.013	7.700	23870.000	上海Ａ股	B883092788	1.000000	7.701	7.701	0	0	
601137	博威合金	1100	1100	0	976.860	13.122	6.767	14.010	15411.000	上海Ａ股	B883092788	1.000000	13.122	14.377	0	0	
601138	工业富联	300	300	0	-36.740	14.382	-0.848	14.260	4278.000	上海Ａ股	B883092788	1.000000	14.382	14.382	0	0	
601168	西部矿业	1400	1400	0	166.640	5.631	2.113	5.750	8050.000	上海Ａ股	B883092788	1.000000	5.631	5.631	0	0	
601199	江南水务	400	400	0	-20.270	4.071	-1.253	4.020	1608.000	上海Ａ股	B883092788	1.000000	4.071	4.071	0	0	
601231	环旭电子	3200	3200	0	9415.730	16.658	17.661	19.600	62720.000	上海Ａ股	B883092788	1.000000	16.658	19.783	0	0	
601369	陕鼓动力	300	300	0	-27.320	6.121	-1.487	6.030	1809.000	上海Ａ股	B883092788	1.000000	6.121	6.121	0	0	
601398	工商银行	600	600	0	84.060	5.100	2.745	5.240	3144.000	上海Ａ股	B883092788	1.000000	5.100	5.094	0	0	
601595	上海电影	800	800	0	-287.080	16.429	-2.185	16.070	12856.000	上海Ａ股	B883092788	1.000000	16.429	15.938	0	0	
601607	上海医药	600	600	0	67.540	17.937	0.630	18.050	10830.000	上海Ａ股	B883092788	1.000000	17.937	18.048	0	0	
601611	中国核建	100	100	0	8.900	6.171	1.442	6.260	626.000	上海Ａ股	B883092788	1.000000	6.171	6.171	0	0	
601615	明阳智能	400	400	0	1352.500	8.969	37.697	12.350	4940.000	上海Ａ股	B883092788	1.000000	8.969	11.972	0	0	
601633	长城汽车	800	800	0	208.020	8.290	3.136	8.550	6840.000	上海Ａ股	B883092788	1.000000	8.290	8.361	0	0	
601636	旗滨集团	3000	3000	0	1998.720	5.144	12.947	5.810	17430.000	上海Ａ股	B883092788	1.000000	5.144	5.821	0	0	
601666	平煤股份	500	500	0	39.650	4.171	1.894	4.250	2125.000	上海Ａ股	B883092788	1.000000	4.171	4.171	0	0	
601678	滨化股份	200	200	0	-4.160	4.411	-0.476	4.390	878.000	上海Ａ股	B883092788	1.000000	4.411	4.511	0	0	
601689	拓普集团	1700	1700	0	-3521.360	28.131	-7.362	26.060	44302.000	上海Ａ股	B883092788	1.000000	28.131	26.087	0	0	
601700	风范股份	700	700	0	419.400	5.071	11.812	5.670	3969.000	上海Ａ股	B883092788	1.000000	5.071	5.071	0	0	
601717	郑煤机	2400	2400	0	738.920	5.412	5.691	5.720	13728.000	上海Ａ股	B883092788	1.000000	5.412	5.666	0	0	
601799	XD星宇股	1000	1000	0	2172.920	110.127	1.973	112.300	112300.000	上海Ａ股	B883092788	1.000000	110.127	114.419	0	0	
601801	皖新传媒	100	100	0	44.920	4.901	9.161	5.350	535.000	上海Ａ股	B883092788	1.000000	4.901	4.901	0	0	
601808	中海油服	1900	1900	0	2018.410	13.278	7.998	14.340	27246.000	上海Ａ股	B883092788	1.000000	13.278	14.022	0	0	
601828	美凯龙	1000	1000	0	8.550	10.421	0.086	10.430	10430.000	上海Ａ股	B883092788	1.000000	10.421	10.652	0	0	
601877	正泰电器	200	200	0	-16.860	25.354	-0.331	25.270	5054.000	上海Ａ股	B883092788	1.000000	25.354	25.354	0	0	
601882	海天精工	200	200	0	-56.450	8.172	-3.451	7.890	1578.000	上海Ａ股	B883092788	1.000000	8.172	8.171	0	0	
601888	中国国旅	2100	2100	0	9123.660	101.835	4.267	106.180	222978.000	上海Ａ股	B883092788	1.000000	101.835	101.835	0	0	
601928	凤凰传媒	100	100	0	1.890	6.721	0.283	6.740	674.000	上海Ａ股	B883092788	1.000000	6.721	6.721	0	0	
601952	苏垦农发	200	200	0	-78.730	9.604	-4.102	9.210	1842.000	上海Ａ股	B883092788	1.000000	9.604	9.162	0	0	
601958	金钼股份	200	200	0	9.800	6.081	0.806	6.130	1226.000	上海Ａ股	B883092788	1.000000	6.081	6.081	0	0	
601965	中国汽研	600	600	0	388.610	8.682	7.464	9.330	5598.000	上海Ａ股	B883092788	1.000000	8.682	9.298	0	0	
601968	宝钢包装	400	400	0	71.670	4.861	3.682	5.040	2016.000	上海Ａ股	B883092788	1.000000	4.861	4.861	0	0	
601999	出版传媒	400	400	0	132.610	5.828	5.697	6.160	2464.000	上海Ａ股	B883092788	1.000000	5.828	5.828	0	0	
603010	万盛股份	900	900	0	951.890	13.782	7.677	14.840	13356.000	上海Ａ股	B883092788	1.000000	13.782	13.782	0	0	
603013	亚普股份	700	700	0	51.740	15.216	0.486	15.290	10703.000	上海Ａ股	B883092788	1.000000	15.216	15.110	0	0	
603016	新宏泰	200	200	0	138.120	21.389	3.231	22.080	4416.000	上海Ａ股	B883092788	1.000000	21.389	22.554	0	0	
603018	中设集团	300	300	0	-192.560	10.852	-5.916	10.210	3063.000	上海Ａ股	B883092788	1.000000	10.852	10.852	0	0	
603019	中科曙光	24260	24260	0	-88099.280	40.791	-8.901	37.160	901501.600	上海Ａ股	B883092788	1.000000	40.791	39.958	0	0	
603020	爱普股份	2800	2800	0	-1441.050	10.985	-4.688	10.470	29316.000	上海Ａ股	B883092788	1.000000	10.985	10.926	0	0	
603025	大豪科技	200	200	0	15.760	7.271	1.087	7.350	1470.000	上海Ａ股	B883092788	1.000000	7.271	7.271	0	0	
603026	石大胜华	600	600	0	-56.550	24.954	-0.377	24.860	14916.000	上海Ａ股	B883092788	1.000000	24.954	24.954	0	0	
603027	千禾味业	900	900	0	-460.570	36.412	-1.406	35.900	32310.000	上海Ａ股	B883092788	1.000000	36.412	36.412	0	0	
603031	安德利	100	100	0	-24.900	35.819	-0.695	35.570	3557.000	上海Ａ股	B883092788	1.000000	35.819	35.736	0	0	
603033	三维股份	200	200	0	41.920	20.130	1.043	20.340	4068.000	上海Ａ股	B883092788	1.000000	20.130	20.233	0	0	
603039	泛微网络	700	700	0	152.660	62.502	0.349	62.720	43904.000	上海Ａ股	B883092788	1.000000	62.502	62.508	0	0	
603043	广州酒家	700	700	0	908.260	31.022	4.184	32.320	22624.000	上海Ａ股	B883092788	1.000000	31.022	33.660	0	0	
603055	台华新材	700	700	0	284.510	6.624	6.129	7.030	4921.000	上海Ａ股	B883092788	1.000000	6.624	6.748	0	0	
603056	德邦股份	1700	1700	0	1092.870	13.797	4.660	14.440	24548.000	上海Ａ股	B883092788	1.000000	13.797	14.689	0	0	
603060	国检集团	300	300	0	460.830	22.444	6.844	23.980	7194.000	上海Ａ股	B883092788	1.000000	22.444	22.474	0	0	
603078	江化微	4500	4500	0	-1159.330	43.508	-0.593	43.250	194625.000	上海Ａ股	B883092788	1.000000	43.508	43.508	0	0	
603079	DR圣达生	120	120	0	-415.480	32.942	-10.509	29.480	3537.600	上海Ａ股	B883092788	1.000000	32.942	29.598	0	0	
603083	剑桥科技	500	500	0	27215.500	-17.631	0.000	36.800	18400.000	上海Ａ股	B883092788	1.000000	-17.631	37.714	0	0	
603108	润达医疗	7000	7000	0	-920.760	12.802	-1.031	12.670	88690.000	上海Ａ股	B883092788	1.000000	12.802	12.784	0	0	
603111	康尼机电	1300	1300	0	-1455.810	7.540	-14.854	6.420	8346.000	上海Ａ股	B883092788	1.000000	7.540	6.583	0	0	
603113	金能科技	700	700	0	304.780	10.255	4.242	10.690	7483.000	上海Ａ股	B883092788	1.000000	10.255	10.255	0	0	
603116	红蜻蜓	100	100	0	-5.110	6.681	-0.763	6.630	663.000	上海Ａ股	B883092788	1.000000	6.681	6.681	0	0	
603121	华培动力	300	300	0	149.960	15.980	3.129	16.480	4944.000	上海Ａ股	B883092788	1.000000	15.980	17.093	0	0	
603123	翠微股份	1100	1100	0	120.080	7.431	1.467	7.540	8294.000	上海Ａ股	B883092788	1.000000	7.431	7.761	0	0	
603127	DR昭衍新	840	840	0	30771.680	55.797	65.654	92.430	77641.200	上海Ａ股	B883092788	1.000000	55.797	91.118	0	0	
603128	华贸物流	400	400	0	47.620	5.621	2.117	5.740	2296.000	上海Ａ股	B883092788	1.000000	5.621	5.621	0	0	
603129	春风动力	100	100	0	6309.530	-1.225	0.000	61.870	6187.000	上海Ａ股	B883092788	1.000000	-1.225	56.452	0	0	
603131	XD上海沪	1100	1100	0	-1793.900	17.871	-9.127	16.240	17864.000	上海Ａ股	B883092788	1.000000	17.871	17.141	0	0	
603133	碳元科技	1400	1400	0	-1229.240	18.838	-4.661	17.960	25144.000	上海Ａ股	B883092788	1.000000	18.838	18.403	0	0	
603138	海量数据	600	600	0	-185.280	21.329	-1.449	21.020	12612.000	上海Ａ股	B883092788	1.000000	21.329	22.287	0	0	
603156	养元饮品	380	380	0	344.250	20.504	4.419	21.410	8135.800	上海Ａ股	B883092788	1.000000	20.504	21.664	0	0	
603158	腾龙股份	2200	2200	0	166.640	23.224	0.327	23.300	51260.000	上海Ａ股	B883092788	1.000000	23.224	23.626	0	0	
603160	汇顶科技	1000	1000	0	-10751.080	239.451	-4.490	228.700	228700.000	上海Ａ股	B883092788	1.000000	239.451	223.968	0	0	
603167	渤海轮渡	600	600	0	-36.250	8.170	-0.734	8.110	4866.000	上海Ａ股	B883092788	1.000000	8.170	8.161	0	0	
603179	新泉股份	800	800	0	2015.210	18.961	13.285	21.480	17184.000	上海Ａ股	B883092788	1.000000	18.961	21.185	0	0	
603181	皇马科技	2500	2500	0	1623.450	19.961	3.251	20.610	51525.000	上海Ａ股	B883092788	1.000000	19.961	20.303	0	0	
603185	上机数控	700	700	0	1511.490	33.771	6.393	35.930	25151.000	上海Ａ股	B883092788	1.000000	33.771	36.466	0	0	
603187	海容冷链	700	700	0	4308.940	31.994	19.241	38.150	26705.000	上海Ａ股	B883092788	1.000000	31.994	34.158	0	0	
603189	网达软件	800	800	0	-238.420	22.948	-1.299	22.650	18120.000	上海Ａ股	B883092788	1.000000	22.948	22.727	0	0	
603197	保隆科技	5600	5600	0	17445.890	26.885	11.586	30.000	168000.000	上海Ａ股	B883092788	1.000000	26.885	30.639	0	0	
603198	迎驾贡酒	2100	2100	0	2207.360	18.809	5.588	19.860	41706.000	上海Ａ股	B883092788	1.000000	18.809	19.296	0	0	
603208	江山欧派	400	400	0	-1689.200	106.023	-3.983	101.800	40720.000	上海Ａ股	B883092788	1.000000	106.023	106.023	0	0	
603214	爱婴室	800	800	0	641.820	30.978	2.589	31.780	25424.000	上海Ａ股	B883092788	1.000000	30.978	32.030	0	0	
603218	日月股份	480	480	0	646.510	15.353	8.774	16.700	8016.000	上海Ａ股	B883092788	1.000000	15.353	17.095	0	0	
603225	新凤鸣	100	100	0	11.830	10.212	1.156	10.330	1033.000	上海Ａ股	B883092788	1.000000	10.212	10.212	0	0	
603228	景旺电子	400	400	0	-1922.960	38.207	-12.581	33.400	13360.000	上海Ａ股	B883092788	1.000000	38.207	33.143	0	0	
603229	奥翔药业	600	600	0	14287.550	32.847	72.497	56.660	33996.000	上海Ａ股	B883092788	1.000000	32.847	51.201	0	0	
603232	格尔软件	1136	1136	0	-2028.370	28.436	-6.281	26.650	30274.400	上海Ａ股	B883092788	1.000000	28.436	28.045	0	0	
603233	大参林	1000	1000	0	651.010	78.619	0.828	79.270	79270.000	上海Ａ股	B883092788	1.000000	78.619	79.091	0	0	
603238	诺邦股份	300	300	0	-344.680	36.029	-3.189	34.880	10464.000	上海Ａ股	B883092788	1.000000	36.029	35.206	0	0	
603239	浙江仙通	700	700	0	518.320	12.450	5.944	13.190	9233.000	上海Ａ股	B883092788	1.000000	12.450	13.762	0	0	
603258	电魂网络	2600	2600	0	8414.610	35.964	8.998	39.200	101920.000	上海Ａ股	B883092788	1.000000	35.964	39.108	0	0	
603259	药明康德	1400	1400	0	5646.970	75.466	5.345	79.500	111300.000	上海Ａ股	B883092788	1.000000	75.466	75.707	0	0	
603260	合盛硅业	1800	1800	0	-756.560	25.160	-1.669	24.740	44532.000	上海Ａ股	B883092788	1.000000	25.160	25.390	0	0	
603283	赛腾股份	8993	8993	0	21229.250	43.529	5.424	45.890	412688.770	上海Ａ股	B883092788	1.000000	43.529	45.736	0	0	
603288	海天味业	400	400	0	-850.490	115.326	-1.843	113.200	45280.000	上海Ａ股	B883092788	1.000000	115.326	115.190	0	0	
603297	永新光学	700	700	0	1462.020	38.421	5.437	40.510	28357.000	上海Ａ股	B883092788	1.000000	38.421	40.907	0	0	
603298	杭叉集团	540	540	0	-144.200	9.567	-2.791	9.300	5022.000	上海Ａ股	B883092788	1.000000	9.567	9.670	0	0	
603299	苏盐井神	200	200	0	32.220	6.019	2.675	6.180	1236.000	上海Ａ股	B883092788	1.000000	6.019	5.961	0	0	
603300	华铁应急	500	500	0	-95.510	6.041	-3.162	5.850	2925.000	上海Ａ股	B883092788	1.000000	6.041	6.041	0	0	
603301	DR振德医	6300	6300	0	-4146.340	38.838	-1.694	38.180	240534.000	上海Ａ股	B883092788	1.000000	38.838	39.072	0	0	
603305	旭升股份	600	600	0	3041.200	35.431	14.307	40.500	24300.000	上海Ａ股	B883092788	1.000000	35.431	40.726	0	0	
603306	华懋科技	200	200	0	300.490	13.068	11.494	14.570	2914.000	上海Ａ股	B883092788	1.000000	13.068	14.733	0	0	
603313	梦百合	1000	1000	0	5551.470	19.829	27.994	25.380	25380.000	上海Ａ股	B883092788	1.000000	19.829	24.974	0	0	
603315	福鞍股份	300	300	0	85.350	11.536	2.462	11.820	3546.000	上海Ａ股	B883092788	1.000000	11.536	11.677	0	0	
603337	杰克股份	100	100	0	89.690	18.083	4.960	18.980	1898.000	上海Ａ股	B883092788	1.000000	18.083	18.223	0	0	
603338	浙江鼎力	280	280	0	1975.980	60.453	11.674	67.510	18902.800	上海Ａ股	B883092788	1.000000	60.453	68.316	0	0	
603345	安井食品	200	200	0	1603.170	100.014	8.015	108.030	21606.000	上海Ａ股	B883092788	1.000000	100.014	107.318	0	0	
603348	文灿股份	800	800	0	-291.570	18.854	-1.931	18.490	14792.000	上海Ａ股	B883092788	1.000000	18.854	18.854	0	0	
603355	XD莱克电	200	200	0	-108.800	23.044	-2.361	22.500	4500.000	上海Ａ股	B883092788	1.000000	23.044	23.304	0	0	
603358	华达科技	300	300	0	405.880	16.377	8.262	17.730	5319.000	上海Ａ股	B883092788	1.000000	16.377	17.573	0	0	
603360	百傲化学	820	820	0	-3557.230	23.068	-18.805	18.730	15358.600	上海Ａ股	B883092788	1.000000	23.068	19.223	0	0	
603365	水星家纺	100	100	0	41.690	14.743	2.828	15.160	1516.000	上海Ａ股	B883092788	1.000000	14.743	15.083	0	0	
603369	今世缘	300	300	0	167.050	37.803	1.473	38.360	11508.000	上海Ａ股	B883092788	1.000000	37.803	37.803	0	0	
603377	东方时尚	500	500	0	302.450	16.455	3.677	17.060	8530.000	上海Ａ股	B883092788	1.000000	16.455	17.113	0	0	
603378	亚士创能	600	600	0	6323.600	33.371	31.581	43.910	26346.000	上海Ａ股	B883092788	1.000000	33.371	43.185	0	0	
603383	DR顶点软	40	40	0	974.380	17.631	138.160	41.990	1679.600	上海Ａ股	B883092788	1.000000	17.631	41.546	0	0	
603385	惠达卫浴	4200	4200	0	-22.530	14.745	-0.034	14.740	61908.000	上海Ａ股	B883092788	1.000000	14.745	14.745	0	0	
603387	基蛋生物	400	400	0	571.940	30.320	4.716	31.750	12700.000	上海Ａ股	B883092788	1.000000	30.320	30.320	0	0	
603393	新天然气	1000	1000	0	-128.640	39.119	-0.330	38.990	38990.000	上海Ａ股	B883092788	1.000000	39.119	39.119	0	0	
603399	吉翔股份	600	600	0	-112.790	7.668	-2.452	7.480	4488.000	上海Ａ股	B883092788	1.000000	7.668	7.668	0	0	
603416	信捷电气	100	100	0	-212.800	38.908	-5.469	36.780	3678.000	上海Ａ股	B883092788	1.000000	38.908	40.597	0	0	
603421	鼎信通讯	100	100	0	-14.250	14.613	-0.979	14.470	1447.000	上海Ａ股	B883092788	1.000000	14.613	14.613	0	0	
603429	集友股份	960	960	0	7168.440	23.463	31.825	30.930	29692.800	上海Ａ股	B883092788	1.000000	23.463	28.745	0	0	
603444	吉比特	300	300	0	-1282.000	398.273	-1.073	394.000	118200.000	上海Ａ股	B883092788	1.000000	398.273	392.093	0	0	
603456	九洲药业	1900	1900	0	4736.870	21.767	11.453	24.260	46094.000	上海Ａ股	B883092788	1.000000	21.767	24.123	0	0	
603486	科沃斯	2600	2600	0	-930.630	29.118	-1.229	28.760	74776.000	上海Ａ股	B883092788	1.000000	29.118	29.415	0	0	
603496	恒为科技	1800	1800	0	-9694.650	27.396	-19.660	22.010	39618.000	上海Ａ股	B883092788	1.000000	27.396	23.773	0	0	
603501	韦尔股份	600	600	0	-75969.640	309.666	-40.888	183.050	109830.000	上海Ａ股	B883092788	1.000000	309.666	190.232	0	0	
603505	金石资源	100	100	0	60.640	21.024	2.882	21.630	2163.000	上海Ａ股	B883092788	1.000000	21.024	21.024	0	0	
603506	南都物业	500	500	0	-311.380	30.043	-2.074	29.420	14710.000	上海Ａ股	B883092788	1.000000	30.043	29.513	0	0	
603515	欧普照明	400	400	0	698.320	25.054	6.969	26.800	10720.000	上海Ａ股	B883092788	1.000000	25.054	25.504	0	0	
603517	绝味食品	900	900	0	-1343.880	64.493	-2.315	63.000	56700.000	上海Ａ股	B883092788	1.000000	64.493	64.493	0	0	
603520	司太立	1900	1900	0	12412.250	63.297	10.321	69.830	132677.000	上海Ａ股	B883092788	1.000000	63.297	70.300	0	0	
603528	多伦科技	1400	1400	0	4858.520	7.210	48.128	10.680	14952.000	上海Ａ股	B883092788	1.000000	7.210	10.456	0	0	
603558	健盛集团	600	600	0	-122.280	8.754	-2.330	8.550	5130.000	上海Ａ股	B883092788	1.000000	8.754	8.658	0	0	
603566	普莱柯	4800	4800	0	1781.630	25.579	1.450	25.950	124560.000	上海Ａ股	B883092788	1.000000	25.579	26.420	0	0	
603567	珍宝岛	100	100	0	2.800	12.022	0.233	12.050	1205.000	上海Ａ股	B883092788	1.000000	12.022	12.022	0	0	
603569	长久物流	300	300	0	13.470	10.405	0.432	10.450	3135.000	上海Ａ股	B883092788	1.000000	10.405	10.405	0	0	
603583	捷昌驱动	200	200	0	3693.160	43.244	42.702	61.710	12342.000	上海Ａ股	B883092788	1.000000	43.244	57.710	0	0	
603587	地素时尚	120	120	0	-258.060	18.771	-11.459	16.620	1994.400	上海Ａ股	B883092788	1.000000	18.771	17.818	0	0	
603588	高能环境	900	900	0	-1482.960	12.728	-12.948	11.080	9972.000	上海Ａ股	B883092788	1.000000	12.728	12.728	0	0	
603589	口子窖	700	700	0	4212.980	43.861	13.723	49.880	34916.000	上海Ａ股	B883092788	1.000000	43.861	49.791	0	0	
603590	康辰药业	100	100	0	405.370	31.526	12.859	35.580	3558.000	上海Ａ股	B883092788	1.000000	31.526	36.176	0	0	
603595	东尼电子	800	800	0	-1482.770	35.103	-5.279	33.250	26600.000	上海Ａ股	B883092788	1.000000	35.103	35.103	0	0	
603596	伯特利	1800	1800	0	2859.750	29.771	5.337	31.360	56448.000	上海Ａ股	B883092788	1.000000	29.771	31.435	0	0	
603598	引力传媒	2100	2100	0	3070.170	12.118	12.065	13.580	28518.000	上海Ａ股	B883092788	1.000000	12.118	14.191	0	0	
603599	广信股份	800	800	0	-220.190	16.095	-1.709	15.820	12656.000	上海Ａ股	B883092788	1.000000	16.095	16.095	0	0	
603605	珀莱雅	700	700	0	2812.760	151.672	2.649	155.690	108983.000	上海Ａ股	B883092788	1.000000	151.672	160.669	0	0	
603606	东方电缆	600	600	0	40.590	13.762	0.494	13.830	8298.000	上海Ａ股	B883092788	1.000000	13.762	13.762	0	0	
603608	天创时尚	1200	1200	0	108.430	8.940	1.007	9.030	10836.000	上海Ａ股	B883092788	1.000000	8.940	9.364	0	0	
603609	禾丰牧业	900	900	0	-442.260	14.531	-3.379	14.040	12636.000	上海Ａ股	B883092788	1.000000	14.531	14.751	0	0	
603611	诺力股份	1000	1000	0	1886.100	19.374	9.735	21.260	21260.000	上海Ａ股	B883092788	1.000000	19.374	21.815	0	0	
603612	索通发展	400	400	0	252.270	10.949	5.763	11.580	4632.000	上海Ａ股	B883092788	1.000000	10.949	11.112	0	0	
603626	科森科技	1000	1000	0	1340.770	11.059	12.126	12.400	12400.000	上海Ａ股	B883092788	1.000000	11.059	12.519	0	0	
603636	南威软件	2800	2800	0	-8321.250	14.742	-20.160	11.770	32956.000	上海Ａ股	B883092788	1.000000	14.742	12.704	0	0	
603638	艾迪精密	145	145	0	1081.070	31.534	23.644	38.990	5653.550	上海Ａ股	B883092788	1.000000	31.534	37.539	0	0	
603639	海利尔	100	100	0	-59.490	28.705	-2.073	28.110	2811.000	上海Ａ股	B883092788	1.000000	28.705	28.705	0	0	
603648	畅联股份	100	100	0	-60.160	9.492	-6.342	8.890	889.000	上海Ａ股	B883092788	1.000000	9.492	9.492	0	0	
603650	彤程新材	3500	3500	0	-1050.080	20.050	-1.496	19.750	69125.000	上海Ａ股	B883092788	1.000000	20.050	20.398	0	0	
603658	安图生物	200	200	0	2368.770	141.356	8.379	153.200	30640.000	上海Ａ股	B883092788	1.000000	141.356	149.926	0	0	
603659	璞泰来	700	700	0	674.920	94.946	1.015	95.910	67137.000	上海Ａ股	B883092788	1.000000	94.946	98.584	0	0	
603660	苏州科达	2480	2480	0	377.050	9.828	1.547	9.980	24750.400	上海Ａ股	B883092788	1.000000	9.828	9.828	0	0	
603661	恒林股份	600	600	0	659.120	39.421	2.788	40.520	24312.000	上海Ａ股	B883092788	1.000000	39.421	40.787	0	0	
603666	亿嘉和	600	600	0	-3169.830	106.253	-4.972	100.970	60582.000	上海Ａ股	B883092788	1.000000	106.253	106.253	0	0	
603669	灵康药业	1980	1980	0	-508.140	7.747	-3.317	7.490	14830.200	上海Ａ股	B883092788	1.000000	7.747	7.815	0	0	
603678	火炬电子	2400	2400	0	1487.040	25.560	2.426	26.180	62832.000	上海Ａ股	B883092788	1.000000	25.560	27.315	0	0	
603680	今创集团	500	500	0	154.130	10.632	2.897	10.940	5470.000	上海Ａ股	B883092788	1.000000	10.632	10.942	0	0	
603686	龙马环卫	1800	1800	0	479.920	22.593	1.182	22.860	41148.000	上海Ａ股	B883092788	1.000000	22.593	23.437	0	0	
603688	石英股份	1200	1200	0	-638.510	22.802	-2.333	22.270	26724.000	上海Ａ股	B883092788	1.000000	22.802	22.548	0	0	
603690	至纯科技	1000	1000	0	4220.720	29.729	14.198	33.950	33950.000	上海Ａ股	B883092788	1.000000	29.729	34.169	0	0	
603696	安记食品	18600	18600	0	1220.560	14.084	0.469	14.150	263190.000	上海Ａ股	B883092788	1.000000	14.084	14.256	0	0	
603698	航天工程	100	100	0	-1.180	10.972	-0.109	10.960	1096.000	上海Ａ股	B883092788	1.000000	10.972	10.972	0	0	
603699	纽威股份	2000	2000	0	1854.020	15.123	6.130	16.050	32100.000	上海Ａ股	B883092788	1.000000	15.123	16.213	0	0	
603700	宁水集团	230	230	0	18.800	30.728	0.267	30.810	7086.300	上海Ａ股	B883092788	1.000000	30.728	30.205	0	0	
603707	健友股份	100	100	0	-2.430	60.424	-0.040	60.400	6040.000	上海Ａ股	B883092788	1.000000	60.424	61.505	0	0	
603708	家家悦	300	300	0	115.630	39.665	0.971	40.050	12015.000	上海Ａ股	B883092788	1.000000	39.665	40.107	0	0	
603711	香飘飘	600	600	0	3079.950	26.037	19.714	31.170	18702.000	上海Ａ股	B883092788	1.000000	26.037	32.081	0	0	
603712	七一二	1700	1700	0	2712.250	27.895	5.718	29.490	50133.000	上海Ａ股	B883092788	1.000000	27.895	29.792	0	0	
603713	密尔克卫	1000	1000	0	451.480	91.349	0.494	91.800	91800.000	上海Ａ股	B883092788	1.000000	91.349	91.349	0	0	
603718	海利生物	1800	1800	0	53.280	17.550	0.171	17.580	31644.000	上海Ａ股	B883092788	1.000000	17.550	17.723	0	0	
603728	鸣志电器	900	900	0	689.230	12.394	6.180	13.160	11844.000	上海Ａ股	B883092788	1.000000	12.394	13.032	0	0	
603730	岱美股份	200	200	0	210.560	28.567	3.686	29.620	5924.000	上海Ａ股	B883092788	1.000000	28.567	29.505	0	0	
603733	仙鹤股份	200	200	0	-142.220	16.711	-4.255	16.000	3200.000	上海Ａ股	B883092788	1.000000	16.711	16.253	0	0	
